,Date,Month,Day,Time,Escooter Trip Distance Total (km),Escooter Trip Duration Total(mins),Escooter Total Trips,Temperature_F,Humidity%,Wind_Speed_kn,Precipitation (mm),Total Traffic Incidents,Number of Bus Trips,Number of Rail Trips,Taxi Trip Distance (km),Taxi Total Trips
1988,2020-11-26,November,Thursday,16:00:00,366.796,2261.1833,143,43.0,82.04,9.428571428571429,0.0,23.0,119470,56839,1931.37,188
1989,2020-11-26,November,Thursday,17:00:00,196.181,1328.0333,81,44.55,75.97,10.461538461538462,0.0,20.0,119470,56839,1074.53,113
1990,2020-11-26,November,Thursday,18:00:00,182.199,1192.9667,69,46.0,70.64,10.928571428571429,0.0,27.0,119470,56839,1725.49,177
1991,2020-11-26,November,Thursday,19:00:00,112.707,593.7167,51,46.0,65.52,13.75,0.0,12.0,119470,56839,801.39,91
1992,2020-11-26,November,Thursday,20:00:00,204.183,1382.05,98,46.0,67.9,12.428571428571429,0.0,10.0,119470,56839,1114.88,99
1993,2020-11-26,November,Thursday,21:00:00,160.801,1039.4167,73,45.0,70.53,11.454545454545455,0.0,15.0,119470,56839,756.98,64
1994,2020-11-27,November,Friday,05:00:00,39.691,150.9667,12,39.9,85.81,7.285714285714286,0.0,4.0,221878,106692,108.24,16
1995,2020-11-27,November,Friday,06:00:00,77.209,247.45,24,41.0,82.22,7.785714285714286,0.0,4.0,221878,106692,552.87,59
1996,2020-11-27,November,Friday,07:00:00,101.249,417.5667,31,41.0,82.22,8.083333333333334,0.0,7.0,221878,106692,424.37,49
1997,2020-11-27,November,Friday,08:00:00,72.669,359.5667,36,41.0,82.22,7.6923076923076925,0.0,10.0,221878,106692,1555.25,151
1998,2020-11-27,November,Friday,09:00:00,153.812,609.9,67,41.0,82.22,6.333333333333333,0.0,8.0,221878,106692,1081.11,136
1999,2020-11-27,November,Friday,10:00:00,150.147,696.5,72,40.45,84.015,5.0,0.0,18.0,221878,106692,1968.53,263
2000,2020-11-27,November,Friday,11:00:00,241.954,1131.5167,92,39.9,85.81,6.0,0.0,14.0,221878,106692,1508.23,194
2001,2020-11-27,November,Friday,12:00:00,288.159,1344.0333,139,38.63333333333333,88.10000000000001,6.333333333333333,0.0,29.0,221878,106692,2616.44,366
2002,2020-11-27,November,Friday,13:00:00,415.906,2536.05,157,39.0,88.87,5.0,0.0,16.0,221878,106692,1751.51,214
2003,2020-11-27,November,Friday,14:00:00,542.32,3346.3167,191,39.0,88.87,4.0,0.0,15.0,221878,106692,3106.74,399
2004,2020-11-27,November,Friday,15:00:00,696.929,4034.25,229,39.0,88.87,5.333333333333333,0.0,18.0,221878,106692,1708.37,242
2005,2020-11-27,November,Friday,16:00:00,430.877,2347.6667,164,39.45,87.34,6.5,0.0,39.0,221878,106692,2518.51,368
2006,2020-11-27,November,Friday,17:00:00,304.916,1487.0167,147,39.9,85.81,6.0,0.0,15.0,221878,106692,1855.98,228
2007,2020-11-27,November,Friday,18:00:00,308.76,1770.8,141,42.55,79.05000000000001,6.5,0.0,22.0,221878,106692,2452.63,323
2008,2020-11-27,November,Friday,19:00:00,282.159,1253.6333,126,44.1,71.71000000000001,7.5,0.0,24.0,221878,106692,1381.46,170
2009,2020-11-27,November,Friday,20:00:00,156.062,994.7833,86,45.0,66.59,7.5,0.0,17.0,221878,106692,1734.69,208
2010,2020-11-27,November,Friday,21:00:00,125.496,663.9167,65,45.0,60.11,7.0,0.0,10.0,221878,106692,772.01,92
2011,2020-11-27,November,Friday,22:00:00,10.693,30.2667,2,43.0,67.82,7.0,0.0,12.0,221878,106692,1323.57,144
2012,2020-11-28,November,Saturday,05:00:00,24.644,87.5667,12,34.0,60.83,7.0,0.0,3.0,198860,97141,213.39,27
2013,2020-11-28,November,Saturday,06:00:00,46.338,212.85,26,33.1,63.06,4.0,0.0,4.0,198860,97141,603.66,61
2014,2020-11-28,November,Saturday,07:00:00,50.14,347.1333,26,32.0,65.92,4.0,0.0,8.0,198860,97141,347.22,50
2015,2020-11-28,November,Saturday,08:00:00,54.912,327.2167,34,30.9,68.91,4.0,0.0,13.0,198860,97141,1220.66,135
2016,2020-11-28,November,Saturday,09:00:00,94.979,476.2667,63,30.0,71.48,4.0,0.0,9.0,198860,97141,972.49,111
2017,2020-11-28,November,Saturday,10:00:00,204.817,1336.1667,85,30.0,71.48,4.0,0.0,28.0,198860,97141,2005.84,241
2018,2020-11-28,November,Saturday,11:00:00,293.188,1737.8333,133,30.0,71.48,5.0,0.0,16.0,198860,97141,1519.37,180
2019,2020-11-28,November,Saturday,12:00:00,410.917,2706.25,190,28.9,78.3,6.0,0.0,42.0,198860,97141,2533.25,331
2020,2020-11-28,November,Saturday,13:00:00,578.581,3402.8167,227,28.9,74.76,5.0,0.0,51.0,198860,97141,2091.0,254
2021,2020-11-28,November,Saturday,14:00:00,830.974,4599.35,306,30.0,74.87,7.0,0.0,42.0,198860,97141,3494.42,386
2022,2020-11-28,November,Saturday,15:00:00,775.988,4597.5167,301,34.0,63.72,9.0,0.0,36.0,198860,97141,1530.41,205
2023,2020-11-28,November,Saturday,16:00:00,636.773,3705.4,234,37.9,59.36,10.0,0.0,28.0,198860,97141,2491.62,351
2024,2020-11-28,November,Saturday,17:00:00,422.725,2224.4833,189,43.0,52.91,10.0,0.0,41.0,198860,97141,1752.19,214
2025,2020-11-28,November,Saturday,18:00:00,280.298,1815.2667,155,46.0,49.18,9.0,0.0,32.0,198860,97141,2519.55,302
2026,2020-11-28,November,Saturday,19:00:00,284.248,1432.0833,141,48.0,47.32,13.0,0.0,12.0,198860,97141,1594.02,171
2027,2020-11-28,November,Saturday,20:00:00,228.0,1585.8,108,48.9,45.75,13.0,0.0,32.0,198860,97141,2319.53,214
2028,2020-11-28,November,Saturday,21:00:00,186.333,1345.3833,91,48.9,49.63,10.0,0.0,12.0,198860,97141,1111.33,112
2029,2020-11-29,November,Sunday,00:00:00,0.716,2.8167,1,45.0,65.13,12.0,0.0,24.0,145682,76276,1403.72,111
2030,2020-11-29,November,Sunday,05:00:00,18.54,73.3167,7,42.1,70.2,9.0,0.0,12.0,145682,76276,181.68,17
2031,2020-11-29,November,Sunday,06:00:00,38.394,156.7667,15,41.0,70.08,7.0,0.0,4.0,145682,76276,459.03,38
2032,2020-11-29,November,Sunday,07:00:00,30.73,157.15,20,39.0,72.45,7.0,0.0,9.0,145682,76276,304.56,37
2033,2020-11-29,November,Sunday,08:00:00,86.777,522.2167,41,39.0,72.45,9.0,0.0,13.0,145682,76276,1083.36,102
2034,2020-11-29,November,Sunday,09:00:00,95.56,454.35,46,37.9,72.93,8.0,0.0,9.0,145682,76276,756.97,75
2035,2020-11-29,November,Sunday,10:00:00,203.273,810.95,76,37.0,75.56,7.0,0.0,6.0,145682,76276,1747.89,178
2036,2020-11-29,November,Sunday,11:00:00,183.142,1165.2833,97,37.0,72.24,7.0,0.0,10.0,145682,76276,1028.28,125
2037,2020-11-29,November,Sunday,12:00:00,354.396,1834.45,169,37.0,72.24,7.0,0.0,20.0,145682,76276,2498.95,256
2038,2020-11-29,November,Sunday,13:00:00,433.289,2464.0167,183,36.0,72.43,9.0,0.0,26.0,145682,76276,1799.45,181
2039,2020-11-29,November,Sunday,14:00:00,507.668,2652.3,196,37.9,67.2,8.0,0.0,27.0,145682,76276,3030.99,319
2040,2020-11-29,November,Sunday,15:00:00,574.778,3041.9167,226,39.9,64.49,7.0,0.0,16.0,145682,76276,1083.18,139
2041,2020-11-29,November,Sunday,16:00:00,462.894,2442.8,172,42.1,61.94,8.0,0.0,18.0,145682,76276,2651.08,286
2042,2020-11-29,November,Sunday,17:00:00,331.111,2014.4833,135,45.0,55.43,7.0,0.0,21.0,145682,76276,2073.52,157
2043,2020-11-29,November,Sunday,18:00:00,307.411,1467.9,135,46.9,49.32,9.0,0.0,36.0,145682,76276,4171.96,308
2044,2020-11-29,November,Sunday,19:00:00,171.825,759.7167,86,48.9,47.85,14.0,0.0,20.0,145682,76276,2408.06,174
2045,2020-11-29,November,Sunday,20:00:00,180.61,955.2333,70,50.0,49.81,10.0,0.0,23.0,145682,76276,3451.26,243
2046,2020-11-29,November,Sunday,21:00:00,152.354,933.3333,79,48.0,53.67,12.0,0.0,12.0,145682,76276,1609.29,127
2047,2020-11-30,November,Monday,05:00:00,21.695,99.9667,16,37.9,52.13,17.0,0.0,4.0,255801,130426,378.32,34
2048,2020-11-30,November,Monday,06:00:00,41.063,157.0833,26,37.9,52.13,16.0,0.0,2.0,255801,130426,827.39,87
2049,2020-11-30,November,Monday,07:00:00,69.78,302.8,40,37.0,56.57,18.0,0.0,12.0,255801,130426,1106.38,96
2050,2020-11-30,November,Monday,08:00:00,62.386,263.7833,48,36.0,51.61,17.0,0.0,21.0,255801,130426,2480.02,300
2051,2020-11-30,November,Monday,09:00:00,74.447,363.0667,40,36.0,51.61,17.0,0.0,25.0,255801,130426,1935.6,265
2052,2020-11-30,November,Monday,10:00:00,104.137,367.6667,47,36.0,51.61,16.0,0.0719976551724138,21.0,255801,130426,3278.34,456
2053,2020-11-30,November,Monday,11:00:00,68.997,376.45,49,35.1,53.49,15.0,0.0719976551724138,18.0,255801,130426,2079.94,272
2054,2020-11-30,November,Monday,12:00:00,140.643,710.1167,61,35.1,51.47,18.0,0.0719976551724138,25.0,255801,130426,3369.23,451
2055,2020-11-30,November,Monday,13:00:00,117.701,833.0333,76,34.0,51.52,15.0,0.0719976551724138,33.0,255801,130426,2326.57,325
2056,2020-11-30,November,Monday,14:00:00,135.034,550.7,63,33.1,55.75,20.0,0.0719976551724138,33.0,255801,130426,4152.76,534
2057,2020-11-30,November,Monday,15:00:00,198.188,1005.35,103,33.1,53.4,20.0,0.0719976551724138,17.0,255801,130426,2388.15,330
2058,2020-11-30,November,Monday,16:00:00,162.928,817.0667,91,32.0,53.7,17.0,0.0719976551724138,37.0,255801,130426,3415.01,512
2059,2020-11-30,November,Monday,17:00:00,178.103,851.5167,110,32.0,53.7,16.0,0.0719976551724138,27.0,255801,130426,1712.94,270
2060,2020-11-30,November,Monday,18:00:00,132.39,586.25,83,32.0,55.82,20.0,0.0719976551724138,20.0,255801,130426,3555.34,445
2061,2020-11-30,November,Monday,19:00:00,83.163,361.2167,51,30.9,60.92,16.0,0.0719976551724138,19.0,255801,130426,2185.51,233
2062,2020-11-30,November,Monday,20:00:00,64.529,376.3333,50,30.9,60.92,13.0,0.0,18.0,255801,130426,2830.42,242
2063,2020-11-30,November,Monday,21:00:00,75.797,437.5333,33,30.9,58.36,18.0,0.0,14.0,255801,130426,1258.9,105
2064,2020-11-30,November,Monday,22:00:00,1.167,4.4,1,30.9,60.92,17.0,0.0,7.0,255801,130426,1364.82,136
2065,2020-12-01,December,Tuesday,05:00:00,11.818,50.1167,10,28.9,58.06,14.571428571428571,0.0719976551724138,4.0,290906,138364,256.92,29
2066,2020-12-01,December,Tuesday,06:00:00,42.534,167.8667,28,28.9,58.06,13.214285714285714,0.0,12.0,290906,138364,735.15,85
2067,2020-12-01,December,Tuesday,07:00:00,48.595,241.9333,31,28.9,55.83,12.538461538461538,0.0,16.0,290906,138364,779.92,83
2068,2020-12-01,December,Tuesday,08:00:00,52.866,281.9333,42,28.9,55.83,9.25,0.0,6.0,290906,138364,2253.58,310
2069,2020-12-01,December,Tuesday,09:00:00,76.783,298.8833,49,28.9,55.83,11.0,0.0,12.0,290906,138364,1544.42,248
2070,2020-12-01,December,Tuesday,10:00:00,82.062,458.6833,53,28.0,57.93,13.0,0.0,23.0,290906,138364,3174.96,485
2071,2020-12-01,December,Tuesday,11:00:00,121.797,599.45,65,27.0,57.53,9.0,0.0,14.0,290906,138364,1965.61,316
2072,2020-12-01,December,Tuesday,12:00:00,134.818,661.7833,90,26.1,59.71,9.0,0.0,17.0,290906,138364,3563.57,568
2073,2020-12-01,December,Tuesday,13:00:00,160.383,905.9167,89,26.1,59.71,8.0,0.0,27.0,290906,138364,2354.88,337
2074,2020-12-01,December,Tuesday,14:00:00,187.472,997.4167,95,26.1,62.65,6.0,0.0,41.0,290906,138364,4056.64,599
2075,2020-12-01,December,Tuesday,15:00:00,225.108,1148.7667,122,27.0,62.78,10.0,0.0,37.0,290906,138364,2359.92,356
2076,2020-12-01,December,Tuesday,16:00:00,215.704,1139.35,119,28.0,60.25,10.0,0.0,44.0,290906,138364,3379.31,547
2077,2020-12-01,December,Tuesday,17:00:00,239.421,1342.1667,133,30.0,60.53,12.0,0.0,29.0,290906,138364,2302.33,344
2078,2020-12-01,December,Tuesday,18:00:00,279.552,1193.8667,134,30.9,58.36,14.0,0.0,31.0,290906,138364,3216.65,472
2079,2020-12-01,December,Tuesday,19:00:00,129.068,535.95,82,32.55,55.785,11.5,0.0,18.0,290906,138364,1408.3,201
2080,2020-12-01,December,Tuesday,20:00:00,167.527,819.5,76,33.1,55.75,8.0,0.0,28.0,290906,138364,2086.3,247
2081,2020-12-01,December,Tuesday,21:00:00,73.399,676.5167,59,33.1,51.37,8.0,0.0,3.0,290906,138364,911.38,97
2082,2020-12-01,December,Tuesday,22:00:00,3.441,14.45,1,33.1,51.37,8.0,0.0,9.0,290906,138364,934.32,125
2083,2020-12-02,December,Wednesday,05:00:00,12.509,159.8,14,28.0,65.69,5.833333333333333,0.0,4.0,289930,137598,474.63,33
2084,2020-12-02,December,Wednesday,06:00:00,51.451,214.6167,31,28.0,65.69,5.357142857142857,0.0,10.0,289930,137598,722.1,79
2085,2020-12-02,December,Wednesday,07:00:00,61.748,362.2333,49,27.0,65.84,5.083333333333333,0.0,9.0,289930,137598,559.53,76
2086,2020-12-02,December,Wednesday,08:00:00,103.231,472.2167,61,26.1,68.34,3.4285714285714284,0.0,32.0,289930,137598,1874.63,276
2087,2020-12-02,December,Wednesday,09:00:00,90.766,400.55,47,26.1,68.34,4.333333333333333,0.0,17.0,289930,137598,1422.95,243
2088,2020-12-02,December,Wednesday,10:00:00,137.152,567.65,58,27.0,65.84,5.0,0.0,18.0,289930,137598,2772.49,466
2089,2020-12-02,December,Wednesday,11:00:00,187.679,980.5,87,26.1,65.16,4.833333333333333,0.0,22.0,289930,137598,1786.04,283
2090,2020-12-02,December,Wednesday,12:00:00,225.31,1343.9333,109,25.0,68.2,3.857142857142857,0.0,32.0,289930,137598,3437.15,486
2091,2020-12-02,December,Wednesday,13:00:00,264.237,1414.65,128,25.0,68.2,4.0,0.0,31.0,289930,137598,2573.45,333
2092,2020-12-02,December,Wednesday,14:00:00,260.317,1198.1167,125,27.0,68.45,4.142857142857143,0.0,39.0,289930,137598,4320.78,608
2093,2020-12-02,December,Wednesday,15:00:00,306.377,1501.6,129,30.0,60.53,4.0,0.0,26.0,289930,137598,2138.08,325
2094,2020-12-02,December,Wednesday,16:00:00,350.675,1788.2167,164,34.0,51.52,4.0,0.0,41.0,289930,137598,3442.47,532
2095,2020-12-02,December,Wednesday,17:00:00,309.461,1508.4167,130,37.9,44.14,5.0,0.0,35.0,289930,137598,2486.02,313
2096,2020-12-02,December,Wednesday,18:00:00,255.239,1446.1167,137,42.1,36.07,6.0,0.0,45.0,289930,137598,3272.38,453
2097,2020-12-02,December,Wednesday,19:00:00,270.5,1324.35,111,45.0,29.59,7.0,0.0,29.0,289930,137598,1436.01,204
2098,2020-12-02,December,Wednesday,20:00:00,222.308,960.8833,105,46.9,26.25,7.0,0.0,22.0,289930,137598,1879.0,216
2099,2020-12-02,December,Wednesday,21:00:00,159.78,828.35,65,46.9,28.64,6.0,0.0,13.0,289930,137598,888.35,104
2100,2020-12-03,December,Thursday,05:00:00,52.967,201.05,19,33.1,55.75,8.0,0.0,2.0,301357,142080,304.82,27
2101,2020-12-03,December,Thursday,06:00:00,60.613,232.25,33,34.0,49.55,8.0,0.0,9.0,301357,142080,785.87,98
2102,2020-12-03,December,Thursday,07:00:00,59.324,254.7833,36,32.0,58.27,9.0,0.0,15.0,301357,142080,765.23,103
2103,2020-12-03,December,Thursday,08:00:00,113.504,642.0333,55,30.9,60.92,8.0,0.0,20.0,301357,142080,2167.03,297
2104,2020-12-03,December,Thursday,09:00:00,73.681,367.5167,56,30.9,58.36,8.0,0.0,9.0,301357,142080,1746.87,281
2105,2020-12-03,December,Thursday,10:00:00,109.012,570.9,63,30.9,58.36,9.0,0.0,24.0,301357,142080,3125.83,494
2106,2020-12-03,December,Thursday,11:00:00,130.095,713.7333,72,32.0,55.82,9.0,0.0,18.0,301357,142080,2323.38,332
2107,2020-12-03,December,Thursday,12:00:00,146.695,970.7333,89,30.0,60.53,5.0,0.0,52.0,301357,142080,3671.62,567
2108,2020-12-03,December,Thursday,13:00:00,306.983,1481.0333,135,30.0,60.53,7.0,0.0,27.0,301357,142080,2588.6,363
2109,2020-12-03,December,Thursday,14:00:00,265.058,1517.6,121,30.0,60.53,9.0,0.0,32.0,301357,142080,3766.03,581
2110,2020-12-03,December,Thursday,15:00:00,295.639,1589.0667,140,33.1,57.93,7.0,0.0,32.0,301357,142080,1910.98,338
2111,2020-12-03,December,Thursday,16:00:00,297.443,1630.6667,143,37.0,54.01,11.0,0.0,38.0,301357,142080,2905.28,533
2112,2020-12-03,December,Thursday,17:00:00,358.627,1808.1167,179,37.9,54.6,12.272727272727273,0.0,28.0,301357,142080,2538.22,350
2113,2020-12-03,December,Thursday,18:00:00,279.861,1396.6833,140,44.1,44.98,14.357142857142858,0.0,38.0,301357,142080,3598.82,500
2114,2020-12-03,December,Thursday,19:00:00,254.901,1359.7833,96,46.0,41.84,14.75,0.0,12.0,301357,142080,1510.77,200
2115,2020-12-03,December,Thursday,20:00:00,158.29,897.6,80,46.9,40.44,14.0,0.0,11.0,301357,142080,1960.86,240
2116,2020-12-03,December,Thursday,21:00:00,138.111,685.6667,74,45.0,45.12,11.333333333333334,0.0,17.0,301357,142080,875.83,123
2117,2020-12-04,December,Friday,05:00:00,21.659,236.4333,13,36.0,58.85,10.714285714285714,0.0,5.0,297160,144348,458.09,40
2118,2020-12-04,December,Friday,06:00:00,74.77,350.1,39,36.0,61.62,11.571428571428571,0.0,21.0,297160,144348,562.3,75
2119,2020-12-04,December,Friday,07:00:00,74.607,356.6,46,36.0,61.62,12.0,0.0,8.0,297160,144348,842.91,93
2120,2020-12-04,December,Friday,08:00:00,138.741,620.0667,72,36.0,63.98,11.0,0.0,13.0,297160,144348,2418.28,298
2121,2020-12-04,December,Friday,09:00:00,123.981,569.45,61,36.0,66.97,11.0,0.0,25.0,297160,144348,1506.31,233
2122,2020-12-04,December,Friday,10:00:00,154.914,618.3167,86,35.1,69.41,10.0,0.0,24.0,297160,144348,3079.82,441
2123,2020-12-04,December,Friday,11:00:00,183.996,783.3833,79,34.0,72.52,9.0,0.0,35.0,297160,144348,1700.97,293
2124,2020-12-04,December,Friday,12:00:00,261.754,1071.5167,108,33.1,71.82,10.0,0.0,52.0,297160,144348,3378.98,487
2125,2020-12-04,December,Friday,13:00:00,299.877,1667.2667,146,33.1,71.82,10.0,0.0,28.0,297160,144348,2265.94,346
2126,2020-12-04,December,Friday,14:00:00,388.298,1909.0333,152,33.1,71.82,11.0,0.0,46.0,297160,144348,3946.46,559
2127,2020-12-04,December,Friday,15:00:00,363.06,2084.5833,168,36.0,63.98,10.0,0.0,26.0,297160,144348,2183.8,326
2128,2020-12-04,December,Friday,16:00:00,425.375,2255.8833,186,39.0,56.86,11.0,0.0,56.0,297160,144348,3177.35,531
2129,2020-12-04,December,Friday,17:00:00,436.969,2143.3167,191,39.9,57.47,10.0,0.0,30.0,297160,144348,2064.65,308
2130,2020-12-04,December,Friday,18:00:00,370.991,1888.0667,180,43.0,50.98,10.0,0.0,38.0,297160,144348,3457.13,490
2131,2020-12-04,December,Friday,19:00:00,410.596,1983.4,165,44.1,48.88,7.0,0.0,35.0,297160,144348,1621.18,195
2132,2020-12-04,December,Friday,20:00:00,279.656,1560.6333,133,45.0,49.02,8.0,0.0,24.0,297160,144348,1985.53,261
2133,2020-12-04,December,Friday,21:00:00,264.765,1363.45,130,45.0,49.02,5.0,0.0,9.0,297160,144348,740.7,106
2134,2020-12-04,December,Friday,22:00:00,1.882,6.7,2,42.0,56.685,10.0,0.0,26.0,297160,144348,1411.69,153
2135,2020-12-05,December,Saturday,05:00:00,56.99,618.75,23,32.0,78.58,4.625,0.0,13.0,206508,100869,241.99,21
2136,2020-12-05,December,Saturday,06:00:00,42.224,247.1833,20,32.0,78.58,4.7,0.0,2.0,206508,100869,635.01,57
2137,2020-12-05,December,Saturday,07:00:00,72.015,274.6833,38,30.9,78.48,6.0,0.0,9.0,206508,100869,743.82,57
2138,2020-12-05,December,Saturday,08:00:00,73.236,610.2667,50,32.0,78.58,5.0,0.0,17.0,206508,100869,1477.66,155
2139,2020-12-05,December,Saturday,09:00:00,177.412,1035.35,87,32.0,75.07,4.0,0.0,19.0,206508,100869,1049.87,118
2140,2020-12-05,December,Saturday,10:00:00,210.368,1107.65,110,30.9,78.48,4.5,0.0,18.0,206508,100869,1724.6,285
2141,2020-12-05,December,Saturday,11:00:00,299.954,1678.2667,142,32.0,78.58,6.0,0.0,35.0,206508,100869,1262.48,187
2142,2020-12-05,December,Saturday,12:00:00,347.984,1586.3167,163,32.0,78.58,5.0,0.0,27.0,206508,100869,2728.24,380
2143,2020-12-05,December,Saturday,13:00:00,409.093,2348.8,176,32.0,78.58,6.5,0.0,24.0,206508,100869,1889.69,227
2144,2020-12-05,December,Saturday,14:00:00,462.46,2664.7,222,32.73333333333333,76.31333333333333,4.0,0.0,35.0,206508,100869,3165.14,409
2145,2020-12-05,December,Saturday,15:00:00,499.021,2992.6833,231,34.0,75.26,5.0,0.0,15.0,206508,100869,1458.63,223
2146,2020-12-05,December,Saturday,16:00:00,430.641,2451.7333,198,37.0,69.63,4.0,0.0,30.0,206508,100869,2612.36,366
2147,2020-12-05,December,Saturday,17:00:00,424.446,2320.65,165,37.9,64.49,7.0,0.0,9.0,206508,100869,1675.37,208
2148,2020-12-05,December,Saturday,18:00:00,425.501,2091.3167,180,39.9,57.47,7.0,0.0,49.0,206508,100869,2758.98,338
2149,2020-12-05,December,Saturday,19:00:00,320.484,2121.35,173,39.9,54.9,9.0,0.0,18.0,206508,100869,1366.11,158
2150,2020-12-05,December,Saturday,20:00:00,265.619,1357.15,121,39.0,54.77,7.0,0.0,24.0,206508,100869,1566.95,189
2151,2020-12-05,December,Saturday,21:00:00,211.942,1278.0167,104,39.0,56.86,7.0,0.0,11.0,206508,100869,903.87,96
2152,2020-12-06,December,Sunday,05:00:00,32.716,170.7667,16,35.1,69.41,4.0,0.0,7.0,144322,74099,64.31,9
2153,2020-12-06,December,Sunday,06:00:00,11.22,52.9667,10,36.0,66.97,0.0,0.0,15.0,144322,74099,353.4,42
2154,2020-12-06,December,Sunday,07:00:00,54.187,193.8167,23,34.0,72.52,3.0,0.0,6.0,144322,74099,218.46,29
2155,2020-12-06,December,Sunday,08:00:00,78.804,285.7167,40,35.1,69.41,3.5,0.0,9.0,144322,74099,876.06,93
2156,2020-12-06,December,Sunday,09:00:00,104.307,652.5167,55,35.1,69.41,4.0,0.0,6.0,144322,74099,930.99,103
2157,2020-12-06,December,Sunday,10:00:00,132.718,700.35,75,35.1,69.41,3.0,0.0,4.0,144322,74099,1616.94,196
2158,2020-12-06,December,Sunday,11:00:00,250.008,1342.2833,127,36.0,69.51,6.5,0.0,20.0,144322,74099,1363.61,138
2159,2020-12-06,December,Sunday,12:00:00,204.733,1117.7833,110,35.03333333333333,77.5,5.0,0.0719976551724138,19.0,144322,74099,1803.39,247
2160,2020-12-06,December,Sunday,13:00:00,273.418,1598.4333,140,34.0,88.27,0.0,0.0719976551724138,17.0,144322,74099,1624.79,170
2161,2020-12-06,December,Sunday,14:00:00,221.448,1282.2667,119,34.0,85.11,4.0,0.0719976551724138,36.0,144322,74099,2674.36,295
2162,2020-12-06,December,Sunday,15:00:00,307.93,1805.1,157,34.0,85.11,3.0,0.0719976551724138,28.0,144322,74099,1323.37,169
2163,2020-12-06,December,Sunday,16:00:00,255.014,1443.9667,118,34.55,81.495,3.5,0.0,13.0,144322,74099,2233.24,267
2164,2020-12-06,December,Sunday,17:00:00,138.46,812.8,80,35.1,77.88,6.0,0.0,18.0,144322,74099,1863.64,172
2165,2020-12-06,December,Sunday,18:00:00,217.798,1413.2167,121,35.1,75.06,0.0,0.0,40.0,144322,74099,2659.74,244
2166,2020-12-06,December,Sunday,19:00:00,180.779,924.8333,99,35.1,75.06,0.0,0.0,13.0,144322,74099,1335.19,132
2167,2020-12-06,December,Sunday,20:00:00,134.927,756.1833,80,36.0,72.43,0.0,0.0,18.0,144322,74099,1599.52,177
2168,2020-12-06,December,Sunday,21:00:00,89.401,529.4333,53,36.0,76.875,3.5,0.0719976551724138,13.0,144322,74099,803.1,71
2169,2020-12-06,December,Sunday,22:00:00,0.02,1.9667,1,36.0,81.53,4.0,0.0719976551724138,18.0,144322,74099,1250.16,108
2170,2020-12-07,December,Monday,05:00:00,32.582,116.6833,13,35.1,77.88,0.0,0.0,8.0,272363,133537,449.67,36
2171,2020-12-07,December,Monday,06:00:00,59.861,244.6833,35,35.1,81.46,3.0,0.0,6.0,272363,133537,967.98,97
2172,2020-12-07,December,Monday,07:00:00,49.25,268.6167,27,35.1,77.88,3.0,0.0,4.0,272363,133537,853.37,93
2173,2020-12-07,December,Monday,08:00:00,95.08,529.6,46,35.1,77.88,4.0,0.0,9.0,272363,133537,2191.91,281
2174,2020-12-07,December,Monday,09:00:00,75.886,365.3667,55,35.1,75.06,3.0,0.0,6.0,272363,133537,1533.33,238
2175,2020-12-07,December,Monday,10:00:00,91.199,575.0667,61,35.1,72.04,5.0,0.0,24.0,272363,133537,3341.65,483
2176,2020-12-07,December,Monday,11:00:00,160.776,938.8833,78,35.1,69.41,6.0,0.0,18.0,272363,133537,1850.58,288
